customer_id,name,email,signup_date,country,segment_id,segment_name,rfm_recency,rfm_frequency,rfm_monetary,total_touchpoints,avg_sentiment,churn_probability,lifetime_value
CUST-00210,Joseph Anderson,katrinaanderson@example.net,2023-06-21,US,2,At Risk,116,7,855.71,25,0.195,0.455,8640.87
CUST-00211,Kelly Torres,marcusfletcher@example.com,2025-06-10,DE,2,At Risk,103,8,957.15,43,0.415,0.59,7919.49
CUST-00212,Sarah King,david49@example.net,2023-08-19,DE,1,Loyal Customers,45,10,711.46,44,0.438,0.198,10494.65
CUST-00213,Caroline David,georgeweber@example.net,2024-09-01,AU,3,Hibernating,158,2,42.82,24,-0.139,0.829,87.11
CUST-00214,Kristy Bryan,millerstacy@example.net,2024-05-11,AU,3,Hibernating,289,2,56.11,7,-0.541,0.775,114.09
CUST-00215,Pamela Butler,jimenezcourtney@example.com,2025-12-18,JP,2,At Risk,102,4,1054.66,49,0.165,0.309,6319.59
CUST-00216,Karen Ballard,eevans@example.net,2023-06-28,US,4,New Customers,3,2,268.99,21,0.004,0.037,498.27
CUST-00217,Jason Marshall,catherine55@example.net,2024-09-13,BR,1,Loyal Customers,59,11,545.61,11,0.433,0.177,5125.55
CUST-00218,Bianca Wood,floressteven@example.com,2025-02-22,JP,3,Hibernating,145,3,235.84,35,0.076,0.726,584.71
CUST-00219,Brent Roberts,alin@example.org,2023-11-30,US,1,Loyal Customers,59,6,1275.04,13,0.907,0.01,10572.18
CUST-00220,Taylor Griffith,kathrynjimenez@example.net,2025-03-21,US,3,Hibernating,327,1,221.93,25,-0.726,0.716,282.62
CUST-00221,Mr. Alexander Landry MD,jasongomez@example.org,2024-06-06,DE,1,Loyal Customers,38,8,1554.3,16,0.596,0.117,14595.6
CUST-00222,Stephen Pena MD,booneryan@example.com,2024-10-15,US,1,Loyal Customers,60,11,1827.15,45,-0.017,0.113,29404.15
CUST-00223,Holly Morales,michaelroberts@example.com,2025-05-18,ID,4,New Customers,15,2,395.72,28,-0.026,0.254,1168.47
CUST-00224,Joshua Bryan,andersoncolin@example.com,2024-09-03,US,3,Hibernating,325,3,58.75,43,-0.208,0.645,200.29
CUST-00225,Holly Thomas,cporter@example.org,2023-10-25,JP,2,At Risk,73,8,1291.95,20,-0.228,0.365,8875.31
CUST-00226,Regina Stone,catherinerobertson@example.com,2025-11-03,UK,1,Loyal Customers,38,12,465.23,16,0.484,0.196,7657.83
CUST-00227,James Jensen,brittney88@example.net,2025-04-25,ID,4,New Customers,1,2,55.03,17,0.054,0.24,117.8
CUST-00228,Elizabeth Cabrera,mark16@example.net,2024-07-16,US,0,Champions,8,8,1934.08,47,0.567,0.0,19417.74
CUST-00229,Molly Watts,carlsonjoseph@example.net,2025-09-10,JP,3,Hibernating,155,1,100.33,46,-0.327,0.637,138.63
CUST-00230,Mikayla Silva,alexandriagriffith@example.com,2023-11-11,JP,3,Hibernating,240,2,192.3,3,-0.438,0.624,376.58
CUST-00231,Dana Armstrong,leescott@example.com,2023-11-17,UK,3,Hibernating,260,3,190.49,20,0.191,0.723,552.24
CUST-00232,Damon Shaw,vsalas@example.net,2023-07-01,SG,1,Loyal Customers,25,10,1350.11,6,0.325,0.137,11848.57
CUST-00233,Kelly Hoffman,ufox@example.org,2025-03-10,SG,4,New Customers,20,1,327.02,47,0.272,0.182,294.48
CUST-00234,Gloria Gomez,chelsea33@example.com,2025-08-09,UK,2,At Risk,138,5,474.76,44,0.054,0.511,3009.39
CUST-00235,Todd Hendrix,janet75@example.com,2024-09-18,ID,2,At Risk,106,3,1437.09,34,-0.233,0.404,5121.39
CUST-00236,Taylor Griffith,david86@example.com,2024-09-13,BR,2,At Risk,120,3,1008.16,18,-0.169,0.266,4001.75
CUST-00237,Regina Roberts,stephanie15@example.com,2026-01-09,AU,2,At Risk,68,5,475.52,8,-0.479,0.559,3186.11
CUST-00238,John Harris,sarah42@example.org,2025-11-07,ID,3,Hibernating,205,1,32.41,43,0.111,0.7,29.9
CUST-00239,Cynthia Williams,danawilliams@example.com,2024-08-21,US,3,Hibernating,238,3,153.99,10,-0.156,0.745,389.98
CUST-00240,Ashlee Townsend,oconnelltiffany@example.org,2024-12-18,US,3,Hibernating,237,1,102.16,14,0.47,0.81,145.07
CUST-00241,Shirley Alvarez,katelynmitchell@example.com,2025-12-24,JP,1,Loyal Customers,29,12,916.8,32,0.468,0.044,10752.08
CUST-00242,Randy Pearson,amandasharp@example.org,2023-12-23,DE,3,Hibernating,168,2,119.95,43,-0.702,0.736,247.66
CUST-00243,Ryan Peck,osbornrandy@example.com,2024-01-10,DE,1,Loyal Customers,33,10,1801.08,26,0.311,0.006,18683.06
CUST-00244,Tonya Howe,smithashley@example.org,2024-08-28,DE,1,Loyal Customers,54,11,861.22,19,0.338,0.033,12891.46
CUST-00245,William Daniels,ismall@example.net,2025-03-23,JP,3,Hibernating,140,2,188.69,36,0.122,0.791,379.51
CUST-00246,Robert Rivera,twong@example.org,2023-04-17,SG,1,Loyal Customers,30,8,751.69,29,0.498,0.238,5512.3
CUST-00247,Rachel Bradley,gregorychase@example.com,2025-01-19,BR,2,At Risk,117,3,1131.2,41,-0.081,0.381,5086.01
CUST-00248,Angie Caldwell,tinawoods@example.org,2023-04-06,AU,1,Loyal Customers,60,4,335.07,25,0.881,0.163,1553.6
CUST-00249,David Molina,kevin90@example.com,2026-01-05,SG,3,Hibernating,160,1,59.98,30,-0.559,0.705,49.45
CUST-00250,David Contreras,zparker@example.net,2025-05-15,UK,0,Champions,25,18,2148.48,38,0.481,0.0,31814.81
CUST-00251,Stacy Carrillo,fowlershelia@example.com,2025-11-05,DE,1,Loyal Customers,38,9,869.62,38,0.732,0.273,7015.64
CUST-00252,Tyler Mendoza,madkins@example.com,2024-12-31,BR,2,At Risk,100,8,526.23,3,-0.45,0.495,5535.82
CUST-00253,Susan Todd,kathleenbecker@example.net,2023-08-01,DE,2,At Risk,109,7,308.98,47,-0.263,0.411,2405.95
CUST-00254,Kelsey Cox,brownamy@example.net,2024-02-04,US,4,New Customers,10,2,124.08,6,0.152,0.131,277.05
CUST-00255,Brittany Murphy,nwilson@example.net,2025-09-17,BR,4,New Customers,15,1,410.94,22,0.312,0.134,520.86
CUST-00256,Steven Griffin Jr.,williambryant@example.org,2025-08-11,US,3,Hibernating,260,3,101.3,12,-0.232,0.716,394.54
CUST-00257,Robert Cummings,ascott@example.net,2024-02-28,US,4,New Customers,6,2,269.12,14,0.24,0.127,729.02
CUST-00258,Amber Cooper,weaverbrian@example.org,2025-03-29,SG,1,Loyal Customers,41,4,849.61,31,0.356,0.18,4630.59
CUST-00259,Jason Mack,ybrooks@example.com,2024-11-02,UK,3,Hibernating,276,1,38.41,47,-0.175,0.642,50.06
CUST-00260,Michael Stanley,desireebailey@example.org,2025-07-08,BR,2,At Risk,112,7,249.56,43,-0.075,0.51,1488.23
CUST-00261,Cameron Irwin,avilatiffany@example.com,2026-02-05,JP,2,At Risk,126,5,323.25,37,-0.517,0.493,2016.85
CUST-00262,Jessica Gray,johnreed@example.com,2024-01-13,JP,1,Loyal Customers,18,10,1105.15,9,0.334,0.166,12849.26
CUST-00263,Molly Rodriguez,bmendez@example.org,2024-02-10,US,1,Loyal Customers,20,9,1882.53,35,0.309,0.0,24167.98
CUST-00264,Kirk Griffin,sanchezbradley@example.com,2024-03-25,SG,3,Hibernating,184,1,197.82,10,-0.707,0.724,244.81
CUST-00265,Nicole Parsons,williamroberts@example.net,2025-09-06,SG,3,Hibernating,143,3,199.48,39,-0.235,0.648,543.35
CUST-00266,Kyle Chambers,joel28@example.org,2024-12-28,BR,3,Hibernating,304,3,114.53,4,-0.14,0.587,473.35
CUST-00267,Antonio Fry,conniesimmons@example.com,2023-06-07,US,0,Champions,2,18,3969.6,15,0.683,0.0,95523.2
CUST-00268,Teresa Powers,heather62@example.com,2024-10-31,SG,2,At Risk,141,3,822.35,20,-0.263,0.454,3082.17
CUST-00269,Joshua Allen,kevinzimmerman@example.com,2023-06-24,US,1,Loyal Customers,25,10,735.38,5,0.285,0.089,6696.78
CUST-00270,Tracy Grant,paulscott@example.com,2025-12-25,US,2,At Risk,119,4,609.26,47,0.152,0.404,2494.36
CUST-00271,Jerry Watson,brettbennett@example.net,2025-10-18,UK,4,New Customers,12,2,91.46,37,0.509,0.11,159.93
CUST-00272,Benjamin Ballard,timothybooth@example.com,2024-07-09,US,1,Loyal Customers,17,8,1009.27,5,0.632,0.235,8099.58
CUST-00273,Alexis Giles,burgesskaren@example.org,2025-10-20,JP,2,At Risk,138,6,485.16,12,-0.718,0.386,3986.37
CUST-00274,Jennifer Allen,kimberly67@example.net,2025-12-28,ID,4,New Customers,11,1,388.67,34,0.444,0.184,437.94
CUST-00275,Dennis Hunt,zowens@example.net,2025-03-25,UK,4,New Customers,16,1,72.32,31,0.393,0.152,106.79
CUST-00276,Erica Harris,robert93@example.net,2023-11-08,ID,1,Loyal Customers,32,4,290.97,43,0.522,0.108,1479.02
CUST-00277,Juan Silva,mphillips@example.com,2024-03-18,JP,1,Loyal Customers,10,5,975.67,48,0.792,0.14,5151.75
CUST-00278,Roy Porter,jonathan77@example.com,2023-12-13,SG,2,At Risk,65,6,219.06,25,-0.016,0.417,1560.48
CUST-00279,Heather Taylor,iwhite@example.net,2023-06-26,US,0,Champions,17,15,3939.82,41,0.578,0.015,75424.65
CUST-00280,Sara Jones,duranrobert@example.net,2024-03-20,BR,1,Loyal Customers,16,10,871.76,37,0.599,0.086,12703.84
CUST-00281,Chris Robinson,nbrooks@example.net,2026-01-25,ID,3,Hibernating,170,3,162.55,4,-0.228,0.886,403.4
CUST-00282,Susan Hopkins,smithandrea@example.org,2023-04-21,US,3,Hibernating,325,2,165.41,34,-0.082,0.694,297.03
CUST-00283,Denise Madden,shawheidi@example.com,2023-12-30,SG,4,New Customers,11,1,214.69,21,0.6,0.167,260.98
CUST-00284,Brent Hernandez,christineking@example.com,2024-05-15,SG,2,At Risk,125,7,811.29,32,-0.61,0.369,7786.09
CUST-00285,Angela Chung,scunningham@example.org,2024-07-04,SG,2,At Risk,146,3,1472.86,48,-0.568,0.422,6232.27
CUST-00286,Sarah Valdez,davisnicholas@example.net,2025-04-04,AU,3,Hibernating,272,2,94.35,39,-0.295,0.854,227.26
CUST-00287,Adam Jackson,pbruce@example.com,2025-08-22,SG,3,Hibernating,269,2,67.74,41,-0.218,0.702,181.84
CUST-00288,Valerie Jacobson,hallrachel@example.net,2025-08-23,BR,2,At Risk,147,4,192.62,9,0.107,0.273,719.28
CUST-00289,Anthony Jones,rachel90@example.org,2024-07-27,US,2,At Risk,113,4,707.5,34,-0.041,0.512,3799.22
CUST-00290,Daniel Thomas,thickman@example.org,2025-08-19,SG,4,New Customers,2,1,273.78,44,-0.07,0.292,310.7
CUST-00291,Ruben Price,patrick21@example.net,2024-09-14,UK,2,At Risk,82,6,1381.37,24,-0.015,0.417,10551.8
CUST-00292,Jeffrey Roberson,cassie99@example.com,2024-08-15,US,4,New Customers,9,2,120.36,37,0.458,0.382,242.87
CUST-00293,Donald Riddle,jperez@example.com,2025-01-25,AU,4,New Customers,10,2,361.3,33,0.345,0.22,738.45
CUST-00294,Kevin James,lauren11@example.com,2023-11-21,SG,1,Loyal Customers,60,8,718.02,36,0.385,0.052,6122.04
CUST-00295,Richard Moore,gstewart@example.org,2023-04-04,US,4,New Customers,12,1,166.51,47,0.508,0.132,142.42
CUST-00296,Jill Juarez,andersonjacob@example.com,2025-08-08,JP,4,New Customers,9,2,130.57,19,0.318,0.162,379.47
CUST-00297,Jennifer Johnson,angela99@example.com,2024-11-14,SG,3,Hibernating,155,1,192.39,17,-0.18,0.747,160.75
CUST-00298,Jason Maxwell,ashleyjackson@example.com,2023-12-15,UK,4,New Customers,8,1,54.67,47,0.559,0.159,61.81
CUST-00299,Eric Snyder,jacksonjoshua@example.com,2025-04-17,BR,3,Hibernating,155,1,290.07,12,-0.367,0.642,314.68
CUST-00300,Heather Raymond,mwheeler@example.com,2023-09-09,DE,4,New Customers,16,2,335.75,20,0.189,0.23,688.16
CUST-00301,Adam Foster,vbrock@example.com,2024-08-27,US,3,Hibernating,352,1,202.64,49,-0.111,0.646,264.68
CUST-00302,Rodney Curtis,kevinmorrison@example.net,2024-02-02,US,4,New Customers,6,2,444.66,4,0.517,0.308,1332.22
CUST-00303,Christopher Sanders,kelly79@example.org,2024-08-14,BR,2,At Risk,123,4,1414.42,20,0.003,0.6,7998.38
CUST-00304,Robert Long,frederickjames@example.net,2023-12-31,BR,0,Champions,19,17,982.85,20,0.507,0.0,18680.79
CUST-00305,Krista Benton,nhahn@example.com,2024-06-21,US,3,Hibernating,254,2,268.99,34,-0.745,0.84,606.63
CUST-00306,Andrea Abbott,ichambers@example.net,2024-07-09,ID,1,Loyal Customers,17,9,492.49,18,0.664,0.116,5775.51
CUST-00307,Matthew Espinoza,mjones@example.com,2025-09-16,AU,0,Champions,11,20,1827.61,14,0.77,0.0,33732.07
CUST-00308,Jonathon Knapp,ystephens@example.com,2025-07-08,US,4,New Customers,13,2,272.18,44,0.911,0.21,471.83
CUST-00309,Suzanne Rodriguez,dianekelly@example.net,2025-11-02,US,4,New Customers,16,2,469.84,26,0.327,0.258,906.66
CUST-00310,William Byrd,vrasmussen@example.com,2023-09-07,DE,3,Hibernating,364,2,104.54,2,-0.18,0.738,205.54
CUST-00311,David Dixon,seanmyers@example.net,2025-09-26,ID,2,At Risk,90,3,1051.51,12,-0.298,0.488,3418.85
CUST-00312,Brittany Cuevas,agarcia@example.org,2023-09-23,AU,2,At Risk,150,5,1081.89,20,0.371,0.558,5719.31
CUST-00313,Monica Bailey,stanley38@example.com,2024-09-18,DE,1,Loyal Customers,18,11,475.73,40,0.898,0.079,5555.06
CUST-00314,Jeffrey Horton,carlos01@example.org,2024-09-09,DE,3,Hibernating,353,2,232.06,15,-0.547,0.71,618.81
CUST-00315,Megan Martin,zacharyarnold@example.com,2025-08-12,ID,3,Hibernating,272,1,167.14,25,-0.286,0.808,142.85
CUST-00316,Joel Salinas,jacobsandoval@example.com,2023-05-11,US,3,Hibernating,135,3,272.81,36,-0.723,0.842,740.59
CUST-00317,Sonya Cole,tprice@example.org,2024-02-09,US,1,Loyal Customers,43,11,409.23,39,0.46,0.086,5141.56
CUST-00318,Michael Flynn,lloydamanda@example.com,2024-08-14,ID,4,New Customers,15,1,243.11,31,0.047,0.068,290.45
CUST-00319,Brian Lambert,orose@example.com,2025-10-09,UK,3,Hibernating,292,2,222.52,2,-0.094,0.726,588.37
CUST-00320,James Wilson,megan92@example.net,2024-07-01,US,3,Hibernating,131,2,116.47,5,-0.622,0.616,338.74
CUST-00321,Leslie Powers,david41@example.org,2024-10-26,UK,0,Champions,30,15,642.81,10,0.616,0.184,12882.68
CUST-00322,Kayla Barnes,baileyhenderson@example.com,2025-12-08,UK,4,New Customers,14,2,496.64,26,0.235,0.08,1055.81
CUST-00323,Tamara Arias,angelaburns@example.org,2024-01-11,JP,3,Hibernating,289,3,57.24,9,-0.361,0.698,158.83
CUST-00324,Jerry Brown,stephanie72@example.org,2024-11-12,US,2,At Risk,127,4,1132.61,2,-0.774,0.446,6022.43
CUST-00325,Kathy Simpson,cperry@example.com,2023-12-11,JP,4,New Customers,15,2,280.01,17,0.242,0.256,628.59
CUST-00326,Andre Juarez,antonio38@example.com,2023-12-13,AU,1,Loyal Customers,22,5,257.99,41,0.962,0.21,1723.68
CUST-00327,Krystal Barton,hdunn@example.net,2023-09-20,US,4,New Customers,1,1,126.86,4,0.233,0.111,141.13
CUST-00328,Joshua Ritter,wolfscott@example.org,2025-01-15,US,3,Hibernating,343,1,88.53,30,0.343,0.725,85.35
CUST-00329,Ronald Potter,nancy07@example.com,2024-09-18,BR,1,Loyal Customers,59,4,452.24,16,0.503,0.118,2480.18
CUST-00330,Angie Grimes,rowejoel@example.net,2025-09-25,AU,3,Hibernating,201,3,187.42,22,-0.25,0.708,543.05
CUST-00331,Shannon Bishop,imartin@example.org,2024-02-11,US,4,New Customers,17,1,224.37,37,0.157,0.156,328.47
CUST-00332,Laura Patel,mariopadilla@example.com,2025-09-01,US,4,New Customers,6,2,291.25,24,0.292,0.157,849.93
CUST-00333,Scott Duke,taylorkaren@example.com,2023-06-27,UK,3,Hibernating,321,3,109.25,11,-0.478,0.729,331.0
CUST-00334,Sharon Martinez DVM,dustinmorris@example.org,2026-02-09,US,1,Loyal Customers,44,11,633.74,47,0.436,0.24,6281.32
CUST-00335,Charles Chen,ebrooks@example.net,2023-08-18,UK,2,At Risk,67,7,707.11,35,-0.763,0.537,4424.43
CUST-00336,Paul Neal,shawn75@example.net,2023-03-30,BR,1,Loyal Customers,23,9,1364.07,25,0.812,0.0,10615.91
CUST-00337,Sarah Davis,sreid@example.com,2023-07-03,AU,3,Hibernating,168,1,95.17,40,-0.386,0.69,78.77
CUST-00338,Jennifer Donaldson,troymorris@example.com,2024-09-01,AU,0,Champions,26,20,3144.13,15,0.348,0.0,71407.97
CUST-00339,Bianca Phelps,patricia00@example.org,2025-11-23,US,4,New Customers,11,2,479.8,14,0.022,0.34,1413.93
CUST-00340,Julia Martinez,scottsmith@example.com,2024-02-04,AU,1,Loyal Customers,58,11,1845.99,47,0.734,0.222,19151.69
CUST-00341,Susan Khan MD,clarence54@example.org,2024-10-24,UK,4,New Customers,18,2,394.49,36,0.48,0.11,989.46
CUST-00342,Mariah Williams,jessica36@example.net,2023-08-15,ID,1,Loyal Customers,33,12,1789.06,48,0.369,0.159,24230.53
CUST-00343,April Woods,brittneystone@example.com,2023-04-10,UK,3,Hibernating,354,1,123.8,38,-0.606,0.777,173.92
CUST-00344,Greg Martinez,ebenson@example.org,2024-03-16,SG,3,Hibernating,124,2,174.93,48,-0.36,0.69,382.15
CUST-00345,Nicholas Garcia,michael42@example.com,2023-10-19,JP,1,Loyal Customers,31,7,883.71,33,0.678,0.156,7333.16
CUST-00346,Megan Jones,bishopfrank@example.com,2024-02-20,ID,4,New Customers,11,2,388.78,48,0.21,0.293,971.32
CUST-00347,Brittany Jenkins,fheath@example.org,2023-10-30,US,2,At Risk,81,8,1223.22,48,-0.37,0.499,11572.47
CUST-00348,Leah Cruz,iedwards@example.org,2024-05-30,JP,1,Loyal Customers,44,4,1143.1,6,0.648,0.095,6683.16
CUST-00349,Danielle Burke,kimberly04@example.org,2025-06-08,JP,3,Hibernating,315,1,135.47,16,-0.218,0.62,114.82
CUST-00350,Chelsea Myers,bowerslaura@example.org,2025-05-03,US,1,Loyal Customers,23,12,1020.82,42,0.731,0.105,15517.22
CUST-00351,David Little,ricetiffany@example.com,2024-07-30,US,3,Hibernating,243,3,156.6,37,-0.431,0.804,511.11
CUST-00352,Scott Carroll,amy27@example.org,2023-04-21,US,0,Champions,24,12,2910.82,34,0.524,0.0,47826.29
CUST-00353,Alexis Lewis,fryraymond@example.com,2025-11-27,US,3,Hibernating,326,1,49.96,11,-0.689,0.768,48.4
CUST-00354,Pamela Henderson,imiller@example.net,2025-11-07,UK,3,Hibernating,184,2,94.85,25,-0.62,0.86,279.15
CUST-00355,Bradley Miller,terrimoore@example.com,2024-11-22,AU,2,At Risk,91,8,454.91,7,-0.62,0.586,4576.81
CUST-00356,Pamela Santos,collinssamuel@example.org,2023-06-24,UK,4,New Customers,2,1,220.48,32,0.353,0.192,185.04
CUST-00357,Tim Wilson,parkerjudith@example.net,2023-12-24,UK,0,Champions,6,9,2749.36,23,0.564,0.082,29596.58
CUST-00358,Michael Miles,tylerreed@example.net,2024-05-02,JP,4,New Customers,4,1,137.99,46,0.291,0.288,196.12
CUST-00359,Cameron Norman,jessica10@example.com,2025-01-21,US,2,At Risk,65,3,1073.98,36,-0.071,0.462,3848.47
CUST-00360,Austin Joseph,crawfordwilliam@example.org,2025-05-11,US,0,Champions,30,13,570.46,11,0.609,0.045,9837.88
CUST-00361,Carol Moore,shannonemily@example.org,2024-03-15,SG,3,Hibernating,221,1,103.8,38,-0.223,0.583,143.69
CUST-00362,April Trevino,sanchezthomas@example.com,2023-11-15,DE,2,At Risk,129,5,668.19,46,-0.437,0.509,4366.34
CUST-00363,Tyler Johnson,pwalker@example.com,2024-08-05,US,2,At Risk,104,3,281.88,6,-0.057,0.435,878.13
CUST-00364,Blake Watson,whitelinda@example.org,2024-12-08,DE,3,Hibernating,364,3,131.08,3,-0.295,0.748,489.15
CUST-00365,John Campbell,mark87@example.org,2024-10-20,SG,3,Hibernating,235,2,83.88,26,-0.435,0.658,184.92
CUST-00366,Justin Torres,stevenvargas@example.com,2024-01-24,SG,3,Hibernating,289,2,43.99,17,-0.251,0.642,114.3
CUST-00367,Kimberly Flynn,adamortiz@example.org,2025-07-15,AU,0,Champions,5,14,3702.55,49,0.802,0.0,55605.99
CUST-00368,Ryan Wiley,aaron64@example.org,2024-02-08,UK,2,At Risk,71,3,1423.0,50,0.157,0.488,4221.34
CUST-00369,Cynthia Vasquez,kaufmandouglas@example.com,2023-08-18,SG,1,Loyal Customers,21,10,1007.92,28,0.564,0.199,8792.14
CUST-00370,David Bruce,xhaynes@example.com,2023-08-05,DE,0,Champions,18,9,3186.16,26,1.0,0.131,23188.06
CUST-00371,Kathy Walsh,kjones@example.org,2025-01-30,JP,2,At Risk,70,8,1366.53,17,-0.56,0.348,13122.76
CUST-00372,Bianca Carter,sara65@example.com,2025-02-27,UK,1,Loyal Customers,34,6,449.91,33,0.344,0.122,2435.33
CUST-00373,Benjamin Harris,moorefrank@example.com,2024-07-26,DE,1,Loyal Customers,27,10,739.55,25,0.629,0.062,7219.41
CUST-00374,Joshua Oconnell,shannonford@example.org,2023-08-14,US,1,Loyal Customers,50,11,1268.85,8,0.547,0.06,12489.63
CUST-00375,Michael Mckenzie,lewismelissa@example.org,2023-08-15,UK,0,Champions,13,13,4287.26,23,0.547,0.0,61762.39
CUST-00376,Tracy Foster,byrdjorge@example.org,2023-05-14,UK,2,At Risk,143,7,333.77,46,-0.331,0.342,2197.6
CUST-00377,Sarah Hawkins,codygarcia@example.org,2023-10-01,AU,1,Loyal Customers,35,9,724.61,33,0.256,0.204,9635.07
CUST-00378,Ronald Haas,jamesmorales@example.net,2025-11-30,DE,3,Hibernating,203,2,98.48,25,-0.537,0.931,173.27
CUST-00379,Angela Willis,johnsoncaleb@example.net,2025-02-12,DE,3,Hibernating,271,3,70.38,3,-0.177,0.735,309.76
CUST-00380,Anna Boone,david70@example.org,2025-09-03,US,2,At Risk,150,4,741.91,46,-0.315,0.506,2517.78
CUST-00381,Nathaniel Crawford,lvega@example.com,2024-02-23,US,3,Hibernating,323,2,208.43,21,-0.444,0.73,404.11
CUST-00382,Denise Griffin,austinharvey@example.org,2025-12-26,US,3,Hibernating,303,2,240.94,40,0.34,0.712,547.16
CUST-00383,Jason Pierce,millerpatrick@example.com,2024-01-30,US,2,At Risk,124,8,714.71,25,0.187,0.394,7382.35
CUST-00384,Rebecca Wright,mayokimberly@example.com,2025-04-10,US,3,Hibernating,272,3,276.03,17,-0.309,0.862,1043.66
CUST-00385,Kari Durham,paul20@example.com,2025-10-09,BR,2,At Risk,142,7,209.8,45,-0.257,0.595,1839.75
CUST-00386,Steven Osborne,stokesthomas@example.com,2025-09-19,US,4,New Customers,11,2,79.79,16,0.477,0.155,184.71
CUST-00387,Dr. Ariel Sandoval MD,gallagherstacie@example.net,2024-11-19,UK,2,At Risk,134,8,926.57,27,0.058,0.528,8332.79
CUST-00388,Ryan Bruce,joelstewart@example.net,2024-10-04,BR,3,Hibernating,296,3,62.21,32,-0.145,0.594,162.96
CUST-00389,Alyssa Haynes,annalopez@example.com,2025-07-16,DE,2,At Risk,70,3,1272.28,24,-0.282,0.43,3886.78
CUST-00390,John Davis,carolynsmith@example.com,2023-03-28,ID,2,At Risk,86,7,801.95,30,-0.119,0.5,7328.03
CUST-00391,Lucas Drake,jennifer50@example.org,2023-11-11,DE,2,At Risk,68,5,210.32,3,-0.056,0.343,1466.38
CUST-00392,Sylvia Schroeder,susan56@example.net,2023-08-30,DE,3,Hibernating,293,1,280.38,35,-0.205,0.769,258.54
CUST-00393,Frank Daugherty,fconner@example.net,2024-07-31,US,1,Loyal Customers,45,10,1925.23,27,0.64,0.206,23888.87
CUST-00394,Wayne Steele,jeffrey92@example.com,2024-07-15,DE,1,Loyal Customers,52,10,912.05,14,0.708,0.157,10166.64
CUST-00395,Elizabeth Thompson,rushstacy@example.com,2025-08-24,US,2,At Risk,60,8,439.97,47,-0.118,0.317,4808.38
CUST-00396,Lance Mccall,daniellegarcia@example.com,2023-10-31,US,0,Champions,4,20,4423.91,22,0.807,0.067,82988.3
CUST-00397,Blake Reed,gary15@example.com,2023-04-13,AU,1,Loyal Customers,52,11,1149.89,40,0.568,0.018,13560.1
CUST-00398,David Jones,kristin00@example.com,2025-02-04,ID,2,At Risk,74,5,625.18,13,-0.37,0.534,4281.29
CUST-00399,Tracy Wilkerson,wmacias@example.net,2024-10-30,AU,3,Hibernating,196,3,185.25,22,-0.31,0.775,490.45
CUST-00400,John Shields,franciscojones@example.org,2024-06-27,ID,1,Loyal Customers,21,9,1448.19,28,0.507,0.122,15868.52
CUST-00401,Dean Garcia,george62@example.net,2023-07-21,ID,3,Hibernating,228,1,156.27,43,-0.065,0.679,226.82
CUST-00402,Stephanie Davis,bbush@example.net,2023-12-08,US,1,Loyal Customers,20,11,719.9,30,0.524,0.083,9768.65
CUST-00403,Jessica Brown,jamie36@example.net,2025-08-03,JP,4,New Customers,1,2,94.17,37,0.191,0.175,217.31
CUST-00404,Monica Baker,kenneth10@example.com,2025-08-31,JP,2,At Risk,147,6,711.1,33,-0.044,0.412,3912.8
